,0
216,0.9347522544827925
217,0.93476750525616
218,0.9347804214597675
219,0.9347851706473073
220,0.9348008595909142
221,0.9348176548709762
222,0.9348611174227722
223,0.934862842455493
224,0.9348927149708732
225,0.934899826851532
226,0.934935510433683
227,0.9349563940269412
228,0.9349651857428469
229,0.934977315813709
230,0.9349981755650244
231,0.9350135140368604
232,0.9350096951411666
233,0.9350243438798804
234,0.935037094898831
235,0.9350563400364178
236,0.9350683163942511
237,0.9350720522363273
238,0.9350886652110346
239,0.9351033047332264
240,0.9351218382923117
241,0.935137953585033
242,0.9351601985425475
243,0.9351683241925522
244,0.9351826629455712
245,0.9352049556436276
246,0.9352275176765626
247,0.9352399656163406
248,0.9352644971383899
249,0.9352807118771086
250,0.935301324759886
251,0.9353067427833253
252,0.9353280191168792
253,0.9353633510320924
254,0.9353769740057002
255,0.9353738929951065
256,0.9353799913743869
257,0.935394668410407
258,0.9354050953203904
259,0.9354209144625796
260,0.9354333810692187
261,0.9354596547031931
262,0.9354838737662702
263,0.9355028508624611
264,0.9355226164846434
265,0.9355469675504912
266,0.9355369601813885
267,0.9355488900956904
268,0.9355654369726543
269,0.9355851851168232
270,0.9355891758236523
271,0.935599662524453
272,0.935638139570531
273,0.9356305282274989
274,0.9356483310913636
275,0.9356549192637361
276,0.935671086823553
277,0.9356842279656453
278,0.9357137429869862
279,0.935731497231703
280,0.9357505875988921
281,0.9357454633717879
282,0.9357668771250865
283,0.9357793028205891
284,0.9357827458400974
285,0.935800488487013
286,0.9358131298909934
287,0.9358306869580991
288,0.9358426062500049
289,0.9358376723136428
290,0.9358388365688791
