,0
122,0.9178771417669394
123,0.9179145564002003
124,0.9180038227304553
125,0.9180588188463493
126,0.9181643924512325
127,0.9182505661888992
128,0.9183390457496843
129,0.9184370614060793
130,0.9184902548717234
131,0.9185640506114602
132,0.9186628222630437
133,0.9187377163516554
134,0.9188084567581816
135,0.918900889505143
136,0.9189617689927732
137,0.918996969539524
138,0.9190641376243713
139,0.919119273904074
140,0.9191721402350594
141,0.9192404578350704
142,0.9193275185554203
143,0.9194144383684463
144,0.9194722796103159
145,0.9195321563644516
146,0.9196135702667344
147,0.9197031927503484
148,0.9197665048167708
149,0.9198144382629196
150,0.9198991684443051
151,0.9199704234348514
152,0.9200483802112179
153,0.9201344869860116
154,0.920219008322345
155,0.9202817069869447
156,0.9203247345668809
157,0.9204048633014369
158,0.9204769438570356
159,0.9205284742361243
160,0.920581699516402
161,0.9206370313375687
162,0.9207009796487526
163,0.9207600083057061
164,0.9208155456136835
165,0.9208991405659646
166,0.9209448850029256
167,0.9209918631237546
168,0.9210364505122699
169,0.9210942324210213
170,0.9211472266758691
171,0.921203731995964
172,0.9212295444777132
173,0.9212804055156532
174,0.9213370344909371
175,0.92140489224951
176,0.9214444126322804
177,0.9214847756638853
178,0.9215445111034968
179,0.9215869693299743
180,0.9216388402715533
181,0.9216888340333481
182,0.9217481353971372
183,0.9217911858650215
184,0.9218471727540251
185,0.9218780123270325
186,0.9219339231345535
187,0.9219732519002881
188,0.9220143876000753
189,0.9220845170498161
190,0.9221397139168003
191,0.9221721949296138
192,0.922194153797394
193,0.9222552752939946
194,0.9222910130511078
195,0.92234542891176
196,0.9223869330245437
197,0.9224360154999697
198,0.922479315078261
199,0.9225257680603935
200,0.9225730796532796
201,0.9226297369675847
202,0.9226484504378358
203,0.9226778631741676
204,0.9227236885834302
205,0.922758127870977
206,0.9228199023959727
207,0.922859273895573
208,0.9229219725982409
209,0.9229838961855198
210,0.923013198415293
211,0.9230505634201253
212,0.9230867000404618
213,0.9231467780600211
214,0.9231742656214782
215,0.9232129209173264
216,0.9232683364671956
217,0.9233106835476208
218,0.9233596688352501
219,0.9233907347712598
220,0.9234232768051993
221,0.9234780739155094
222,0.9235196300774994
223,0.9235574004700974
224,0.9235732729696573
225,0.9235955151246581
226,0.9236466362034033
227,0.9236829193425061
228,0.9236946255303714
229,0.9237198219233633
230,0.9237580522198353
231,0.9237911782834094
232,0.9238297719609683
233,0.9238561404568616
234,0.9238898200010167
235,0.9239081280786253
236,0.9239498215200026
237,0.9239859701333193
238,0.9240151394917923
239,0.9240606857295708
240,0.9240920227316278
241,0.9241335037731614
242,0.9241741960997356
243,0.924222392287585
244,0.9242576361674645
245,0.9243013043131291
246,0.9243302239088058
247,0.9243716614800317
248,0.9244145711920605
249,0.9244396401800208
250,0.9244708476983197
251,0.9244905081731535
252,0.9245513561940945
253,0.9245700607979815
254,0.9246041225750622
255,0.9246412847800752
256,0.9246790733263632
257,0.9247269211410851
258,0.9247665855382272
259,0.924758447141579
260,0.9247988408491562
261,0.9248210199149896
262,0.9248578684899198
263,0.924903534064757
264,0.924931617630597
265,0.9249689987673245
266,0.9250018864123911
267,0.9250247869873657
268,0.925051752392661
269,0.9250762520751604
270,0.9250953670500023
271,0.9251320198735858
272,0.9251479484435734
273,0.9251853454815273
274,0.925229647574516
275,0.925256110204075
276,0.9252684226822778
277,0.9252966229895678
278,0.9253439953570404
279,0.9253591562346825
280,0.9253976090009736
281,0.9254134370226412
282,0.9254340609200881
283,0.925445178836904
284,0.9254507826077247
285,0.9254831724787294
286,0.9255242963177808
287,0.9255458756029092
288,0.9255923795186306
289,0.9256222840922954
290,0.9256438974277343
