,0
99,0.9323237548417872
100,0.9323396224212568
101,0.9323445232423511
102,0.932355321949936
103,0.932367313897263
104,0.9324163445072918
105,0.9323982657855246
106,0.9324190763856596
107,0.9324531648351521
108,0.9324629707777542
109,0.9324716503299437
110,0.9324448216863026
111,0.9324622331396264
112,0.9324765180952144
113,0.932495842385426
114,0.9325086990514165
115,0.9325165495323384
116,0.932507723219817
117,0.9324919742997275
118,0.9325103217818749
119,0.9325242608214911
120,0.9325169031860078
121,0.932510293539529
122,0.9325102098522149
123,0.9325278854723975
124,0.9325134902031875
125,0.9325448646195629
126,0.9325458236907984
127,0.9325484805841535
128,0.9325453733781269
129,0.932567893375011
130,0.9325947116017747
131,0.9325910307831045
132,0.9325812675216278
133,0.9325487146153637
134,0.9325668722848797
135,0.9325596615099665
136,0.932564637552306
137,0.9325561176344551
138,0.9325667051175003
139,0.9325768430379858
140,0.9325863412002382
141,0.9325998672639935
142,0.9326161589437194
143,0.9326368997627162
144,0.932644637455719
145,0.9326299481580758
146,0.9326086559937329
147,0.9326051267703644
148,0.9326040590951626
149,0.9325929788944317
150,0.9326122786790828
151,0.9326191033919602
152,0.9326067558338909
153,0.9326051076867652
154,0.9326124940887857
155,0.932614740684133
156,0.9326174304698203
157,0.9326240082289843
158,0.9326178307624162
159,0.9326447024028582
160,0.9326492909509563
161,0.9326572545496503
162,0.9326911475780688
163,0.932696149424431
164,0.9327200589513974
165,0.9327347203200873
166,0.9327317026488939
167,0.9327279009858399
168,0.9327314834257654
169,0.9327452871997315
170,0.932730603502657
171,0.9327389908563998
172,0.9327349923202038
173,0.9327407116673873
174,0.9327495402537771
175,0.9327570996841529
176,0.932776325109666
177,0.9327666175927373
178,0.9327691828936239
179,0.9328143224827848
180,0.9328153932429946
181,0.9328201906679805
182,0.9328034360652088
183,0.9328196408907623
184,0.932815567781638
185,0.9328349285283307
186,0.9328451695522433
187,0.932858195871898
188,0.9328497424768195
189,0.9328561532880466
190,0.9328651591409168
191,0.9328818425624187
192,0.9328877246943132
193,0.9328861704788609
194,0.9328868426373257
195,0.9328942966345175
196,0.9329078546079005
197,0.9329117755973924
198,0.9329024331651439
199,0.9329157971055165
200,0.9329316697303195
201,0.9329467710824323
202,0.9329401719286126
203,0.9329390078637843
204,0.9329470838966221
205,0.9329614625714384
206,0.9329695538809292
207,0.9329892397766187
208,0.9329951294594443
209,0.932991889865903
210,0.9329908751166744
211,0.9330089484883262
212,0.933006229981538
213,0.9330129016277172
214,0.9330133681668762
215,0.9330148494870952
216,0.9330281670558446
217,0.9330283907073177
218,0.9330303685509453
219,0.9330201245985736
220,0.9330314995125283
221,0.9330341839785994
222,0.9330526713273269
223,0.9330518615764384
224,0.9330673406514982
225,0.9330590780822426
226,0.933066747341791
227,0.9330732328997002
228,0.9330783385387504
229,0.933096010358769
230,0.9330870250678804
231,0.9330848280614995
232,0.9330870744965257
233,0.9330907978248874
234,0.9330842944298876
235,0.9331051236907816
236,0.9331137851719925
237,0.933109641787129
238,0.9331090940114682
239,0.9331113724279959
240,0.93313147872185
241,0.9331374032618076
242,0.9331486467266474
243,0.9331483527772672
244,0.9331408847305013
245,0.9331452804113657
246,0.933146491601787
247,0.9331609878978835
248,0.9331559643013424
249,0.9331569768077732
250,0.9331625085915884
251,0.9331677476790051
252,0.9331729453507109
253,0.9331929566444213
254,0.9331932031436726
255,0.9331857848409503
256,0.9331926151585738
257,0.9332065418993801
258,0.9332097893015004
259,0.9332164430312503
260,0.9332262770906335
261,0.933240494428119
262,0.9332592405774683
263,0.9332721474944727
264,0.9332919451209779
265,0.9333072949513501
266,0.9332986533972255
267,0.9332962637496511
268,0.933302832624702
269,0.9333086435959909
270,0.9333049500488042
271,0.9333118980456643
272,0.9333425808795199
273,0.9333275003884152
274,0.9333350176118861
275,0.9333316298669138
276,0.9333220090611346
277,0.9333129759739065
278,0.9333296784721141
279,0.9333324638670065
280,0.9333342544455556
281,0.9333332661516195
282,0.9333489711396971
283,0.9333649512552044
284,0.9333541327951539
285,0.9333818655975713
286,0.933392481297334
287,0.9334134111881592
288,0.933412131143428
289,0.9334089858636201
290,0.9334033354169463
